Date,PubID,Footfall,Revenue,Month
2023-02-03,1799,21,321.944506,12
2023-02-03,1800,25,568.1810653,12
2023-02-04,442,58,1280.120517,12
2023-02-04,443,49,844.4275401,12
2023-02-04,444,28,1055.823244,12
2023-02-04,892,49,1899.734029,12
2023-02-04,893,46,1993.570159,12
2023-02-04,894,41,1464.00806,12
2023-02-04,1342,91,3121.413064,12
2023-02-04,1343,58,1707.676776,12
2023-02-04,1344,133,3175.796471,12
2023-02-04,1798,45,1437.396226,12
2023-02-04,1799,43,862.8861469,12
2023-02-04,1800,45,1462.130616,12
2023-02-05,442,35,852.9536167,12
2023-02-05,443,25,552.4342298,12
2023-02-05,444,21,988.7202773,12
2023-02-05,892,53,1563.060021,12
2023-02-05,893,44,2169.182419,12
2023-02-05,894,45,1647.650277,12
2023-02-05,1342,83,2469.793047,12
2023-02-05,1343,64,1713.816343,12
2023-02-05,1344,133,3092.474126,12
2023-02-05,1798,54,1830.900279,12
2023-02-05,1799,50,1413.18664,12
2023-02-05,1800,57,2137.483559,12
2023-02-06,442,28,496.1760926,12
2023-02-06,443,21,204.8231462,12
2023-02-06,444,13,252.6846096,12
2023-02-06,892,26,611.2525222,12
2023-02-06,893,23,620.8264392,12
2023-02-06,894,14,430.8923514,12
2023-02-06,1342,57,1315.023397,12
2023-02-06,1343,41,766.5688251,12
2023-02-06,1344,60,1013.7552,12
2023-02-06,1798,29,719.6602254,12
2023-02-06,1799,33,579.0009721,12
2023-02-06,1800,25,571.5833471,12
2023-02-07,442,16,244.2925407,12
2023-02-07,443,14,150.8097317,12
2023-02-07,444,11,235.9088679,12
2023-02-07,892,10,391.0075658,12
2023-02-07,893,12,232.5007382,12
2023-02-07,894,7,216.4721099,12
2023-02-07,1342,41,960.3441477,12
2023-02-07,1343,18,316.6262538,12
2023-02-07,1344,40,653.5596454,12
2023-02-07,1798,12,308.8381449,12
2023-02-07,1799,24,273.278476,12
2023-02-07,1800,21,466.9631809,12
2023-02-08,442,12,197.36629,12
2023-02-08,443,11,111.770333,12
2023-02-08,444,7,249.539158,12
2023-02-08,892,13,290.1023875,12
2023-02-08,893,12,267.1285077,12
2023-02-08,894,5,81.04879942,12
2023-02-08,1342,48,1323.271752,12
2023-02-08,1343,15,362.2344677,12
2023-02-08,1344,34,510.3493645,12
2023-02-08,1798,20,420.4432066,12
2023-02-08,1799,18,310.0899603,12
2023-02-08,1800,14,295.1479486,12
2023-02-09,442,20,260.1646549,12
2023-02-09,443,20,279.6932258,12
2023-02-09,444,14,491.738929,12
2023-02-09,892,10,179.4947883,12
2023-02-09,893,13,366.064992,12
2023-02-09,894,9,239.0426616,12
2023-02-09,1342,43,979.1975297,12
2023-02-09,1343,16,288.5596607,12
2023-02-09,1344,45,818.4684537,12
2023-02-09,1798,25,799.5155713,12
2023-02-09,1799,31,451.720586,12
2023-02-09,1800,29,677.9046543,12
2023-02-10,442,23,377.4802818,12
2023-02-10,443,23,193.5926343,12
2023-02-10,444,18,425.684446,12
2023-02-10,892,17,392.94805,12
2023-02-10,893,17,450.1610037,12
2023-02-10,894,13,326.247066,12
2023-02-10,1342,43,871.9689194,12
2023-02-10,1343,20,443.803004,12
2023-02-10,1344,49,853.1860975,12
2023-02-10,1798,21,456.0413728,12
2023-02-10,1799,27,451.720586,12
2023-02-10,1800,25,475.4688855,12
2023-02-11,442,34,723.2163352,12
2023-02-11,443,37,608.5867895,12
2023-02-11,444,30,809.4295377,12
2023-02-11,892,43,1326.320949,12
2023-02-11,893,62,2678.705313,12
2023-02-11,894,44,1619.950054,12
2023-02-11,1342,95,3347.653649,12
2023-02-11,1343,62,2017.286382,12
2023-02-11,1344,112,2677.598282,12
2023-02-11,1798,44,1486.463968,12
2023-02-11,1799,42,782.4000204,12
2023-02-11,1800,51,1542.084239,12
2023-02-12,442,41,859.854536,12
2023-02-12,443,42,850.3101892,12
2023-02-12,444,20,636.4297013,12
2023-02-12,892,40,1474.76799,12
2023-02-12,893,44,1731.388476,12
2023-02-12,894,32,1517.356637,12
2023-02-12,1342,96,3642.237743,12
2023-02-12,1343,68,1781.351583,12
2023-02-12,1344,115,2747.033569,12
2023-02-12,1798,51,1948.278017,12
2023-02-12,1799,51,1051.311032,12
2023-02-12,1800,52,1869.553865,12
2023-02-13,442,27,401.6334991,12
2023-02-13,443,19,258.8365607,12
2023-02-13,444,15,443.5086716,12
2023-02-13,892,24,633.5680905,12
2023-02-13,893,21,549.097488,12
2023-02-13,894,18,434.9960881,12
2023-02-13,1342,54,1147.699632,12
2023-02-13,1343,27,594.6609421,12
2023-02-13,1344,60,854.0540386,12
2023-02-13,1798,31,767.7658554,12
2023-02-13,1799,28,504.7540802,12
2023-02-13,1800,31,648.1346883,12
2023-02-14,442,16,247.0529084,12
2023-02-14,443,16,136.9052883,12
2023-02-14,444,19,489.6419613,12
2023-02-14,892,17,352.1978818,12
2023-02-14,893,11,362.3548738,12
2023-02-14,894,9,286.2356334,12
2023-02-14,1342,37,768.2753182,12
2023-02-14,1343,24,492.919542,12
2023-02-14,1344,48,665.7108207,12
2023-02-14,1798,19,448.344472,12
2023-02-14,1799,25,399.9349387,12
2023-02-14,1800,20,354.6878806,12
2023-02-15,442,12,215.9987719,12
2023-02-15,443,22,230.4928878,12
2023-02-15,444,16,508.5146707,12
2023-02-15,892,9,223.1556827,12
2023-02-15,893,6,211.4767352,12
2023-02-15,894,9,240.0685958,12
2023-02-15,1342,34,585.6331796,12
2023-02-15,1343,13,367.4969539,12
2023-02-15,1344,41,605.8228851,12
2023-02-15,1798,18,486.828976,12
2023-02-15,1799,26,376.2258471,12
2023-02-15,1800,23,442.2966377,12
2023-02-16,442,17,313.301733,12
2023-02-16,443,17,183.9664812,12
2023-02-16,444,16,366.96935,12
2023-02-16,892,13,319.2096505,12
2023-02-16,893,18,504.5760701,12
2023-02-16,894,8,163.123533,12
2023-02-16,1342,48,999.2292481,12
2023-02-16,1343,15,246.459771,12
2023-02-16,1344,46,879.2243304,12
2023-02-16,1798,28,761.0310672,12
2023-02-16,1799,34,499.7626925,12
2023-02-16,1800,34,778.2719682,12
2023-02-17,442,21,434.0678195,12
2023-02-17,443,14,157.7619533,12
2023-02-17,444,20,515.8540577,12
2023-02-17,892,12,373.543208,12
2023-02-17,893,11,322.7802801,12
2023-02-17,894,10,171.3310064,12
2023-02-17,1342,47,1065.216085,12
2023-02-17,1343,20,404.3343574,12
2023-02-17,1344,62,959.9428523,12
2023-02-17,1798,36,913.0448582,12
2023-02-17,1799,28,469.8143663,12
2023-02-17,1800,28,705.9734793,12
2023-02-18,442,44,930.2439121,12
2023-02-18,443,43,805.3881415,12
2023-02-18,444,27,780.0719897,12
2023-02-18,892,29,1126.451077,12
2023-02-18,893,28,1162.503691,12
2023-02-18,894,24,941.807568,12
2023-02-18,1342,83,2546.384912,12
2023-02-18,1343,35,1241.946746,12
2023-02-18,1344,113,2832.091797,12
2023-02-18,1798,46,1367.162006,12
2023-02-18,1799,50,1357.657452,12
2023-02-18,1800,41,1303.924511,12
2023-02-19,442,42,886.768121,12
2023-02-19,443,36,708.057038,12
2023-02-19,444,29,1052.677793,12
2023-02-19,892,48,1512.607432,12
2023-02-19,893,42,1612.664695,12
2023-02-19,894,30,1337.818158,12
2023-02-19,1342,81,2672.466904,12
2023-02-19,1343,63,1800.647366,12
2023-02-19,1344,109,2791.298565,12
2023-02-19,1798,45,1546.114949,12
2023-02-19,1799,51,1242.231611,12
2023-02-19,1800,46,1429.808938,12
2023-02-20,442,26,383.6911091,12
2023-02-20,443,23,220.3319484,12
2023-02-20,444,18,416.2480913,12
2023-02-20,892,28,584.0857434,12
2023-02-20,893,28,923.8194224,12
2023-02-20,894,24,647.3644612,12
2023-02-20,1342,54,1245.501551,12
2023-02-20,1343,28,476.2550023,12
2023-02-20,1344,55,930.4328551,12
2023-02-20,1798,28,781.2354319,12
2023-02-20,1799,33,599.5904463,12
2023-02-20,1800,23,475.4688855,12
2023-02-21,442,16,229.1105184,12
2023-02-21,443,11,101.0746074,12
2023-02-21,444,15,343.9027051,12
2023-02-21,892,22,461.835239,12
2023-02-21,893,21,578.7784333,12
2023-02-21,894,13,335.4804736,12
2023-02-21,1342,48,1032.222667,12
2023-02-21,1343,20,425.3843022,12
2023-02-21,1344,36,522.5005399,12
2023-02-21,1798,27,612.8657267,12
2023-02-21,1799,16,169.7071815,12
2023-02-21,1800,31,774.8696864,12
2023-02-22,442,15,288.4584238,12
2023-02-22,443,18,288.2498063,12
2023-02-22,444,18,471.8177357,12
2023-02-22,892,13,382.2753869,12
2023-02-22,893,22,625.7732634,12
2023-02-22,894,11,322.1433294,12
2023-02-22,1342,39,703.4668174,12
2023-02-22,1343,14,242.0743658,12
2023-02-22,1344,58,1001.604025,12
2023-02-22,1798,24,536.8588313,12
2023-02-22,1799,16,228.3559868,12
2023-02-22,1800,28,622.6175746,12
2023-02-23,442,21,386.4514768,12
2023-02-23,443,19,208.5666502,12
2023-02-23,444,15,264.217932,12
2023-02-23,892,10,225.0961669,12
2023-02-23,893,14,440.2673553,12
2023-02-23,894,14,293.4171726,12
2023-02-23,1342,57,1290.278333,12
2023-02-23,1343,19,284.1742555,12
2023-02-23,1344,64,1101.417251,12
2023-02-23,1798,32,798.5534587,12
2023-02-23,1799,34,390.5760868,12
2023-02-23,1800,26,660.8932451,12
2023-02-24,442,15,229.8006103,12
2023-02-24,443,15,142.7879374,12
2023-02-24,444,14,290.4300284,12
2023-02-24,892,24,552.0677542,12
2023-02-24,893,24,646.7972663,12
2023-02-24,894,15,397.0365238,12
2023-02-24,1342,55,1264.354933,12
2023-02-24,1343,32,672.7211543,12
2023-02-24,1344,56,801.1096317,12
2023-02-24,1798,29,626.3353031,12
2023-02-24,1799,30,389.9521633,12
2023-02-24,1800,35,724.6860294,12
2023-02-25,442,43,924.7231767,12
2023-02-25,443,48,961.0109497,12
2023-02-25,444,30,910.083988,12
2023-02-25,892,45,1350.577001,12
2023-02-25,893,33,1450.656201,12
2023-02-25,894,33,1633.287199,12
2023-02-25,1342,81,2683.071932,12
2023-02-25,1343,52,1310.359067,12
2023-02-25,1344,106,2415.480071,12
2023-02-25,1798,46,1523.98636,12
2023-02-25,1799,43,1016.995242,12
2023-02-25,1800,44,1762.381987,12
2023-02-26,442,42,783.9444244,12
2023-02-26,443,43,765.8139566,12
2023-02-26,444,29,1213.095823,12
2023-02-26,892,39,1079.879456,12
2023-02-26,893,40,1757.359303,12
2023-02-26,894,29,1272.158371,12
2023-02-26,1342,82,3104.916355,12
2023-02-26,1343,48,1365.615172,12
2023-02-26,1344,114,2634.201227,12
2023-02-26,1798,53,2182.071379,12
2023-02-26,1799,51,1166.736873,12
2023-02-26,1800,53,1632.244707,12
2023-02-27,442,23,342.9756857,12
2023-02-27,443,20,291.458524,12
2023-02-27,444,21,547.3085734,12
2023-02-27,892,27,651.0324482,12
2023-02-27,893,29,628.2466755,12
2023-02-27,894,20,575.5490693,12
2023-02-27,1342,54,1220.756487,12
2023-02-27,1343,40,768.3229871,12
2023-02-27,1344,70,1072.775195,12
2023-02-27,1798,30,801.4397965,12
2023-02-27,1799,27,494.1473813,12
2023-02-27,1800,25,406.5726785,12
2023-02-28,442,13,249.1231842,12
2023-02-28,443,10,134.7661432,12
2023-02-28,444,6,149.9331916,12
2023-02-28,892,20,572.4428382,12
2023-02-28,893,21,561.4645486,12
2023-02-28,894,11,175.4347431,12
2023-02-28,1342,33,639.836653,12
2023-02-28,1343,20,370.128197,12
2023-02-28,1344,51,704.7681701,12
2023-02-28,1798,23,594.5855873,12
2023-02-28,1799,21,267.0392414,12
2023-02-28,1800,20,483.9745901,12
2023-03-01,442,10,122.8363623,13
2023-03-01,443,11,949.5743975,13
2023-03-01,444,11,316.6421248,13
2023-03-01,892,16,466.6864495,13
2023-03-01,893,19,445.2141795,13
2023-03-01,894,12,334.4545394,13
2023-03-01,1342,38,1665.901293,13
2023-03-01,1343,18,801.9713315,13
2023-03-01,1344,45,723.8628742,13
2023-03-01,1798,34,797.5913461,13
2023-03-01,1799,23,345.6535975,13
2023-03-01,1800,20,431.2392217,13
2023-03-02,442,26,371.2694545,13
2023-03-02,443,17,187.7099852,13
2023-03-02,444,11,280.9936737,13
2023-03-02,892,21,429.8172497,13
2023-03-02,893,15,472.4217127,13
2023-03-02,894,16,324.1951977,13
2023-03-02,1342,54,1226.648169,13
2023-03-02,1343,34,631.4983456,13
2023-03-02,1344,51,848.846392,13
2023-03-02,1798,20,459.8898232,13
2023-03-02,1799,22,307.5942664,13
2023-03-02,1800,19,414.2278126,13
2023-03-03,442,20,319.5125603,13
2023-03-03,443,20,244.3973311,13
2023-03-03,444,15,362.7754146,13
2023-03-03,892,19,383.245629,13
2023-03-03,893,17,445.2141795,13
2023-03-03,894,10,205.186834,13
2023-03-03,1342,55,1249.03656,13
2023-03-03,1343,31,620.0962921,13
2023-03-03,1344,70,1162.173128,13
2023-03-03,1798,25,554.1768581,13
2023-03-03,1799,28,469.1904429,13
2023-03-03,1800,30,692.364352,13
2023-03-04,442,40,964.0584163,13
2023-03-04,443,38,735.8659247,13
2023-03-04,444,30,879.6779561,13
2023-03-04,892,48,1484.470411,13
2023-03-04,893,46,2196.389952,13
2023-03-04,894,33,1314.221672,13
2023-03-04,1342,93,3182.686556,13
2023-03-04,1343,67,1926.947035,13
2023-03-04,1344,125,3120.248241,13
2023-03-04,1798,41,1346.957641,13
2023-03-04,1799,36,749.332077,13
2023-03-04,1800,29,900.754114,13
2023-03-05,442,41,1004.083748,13
2023-03-05,443,46,879.7234347,13
2023-03-05,444,35,1360.932047,13
2023-03-05,892,49,1576.64341,13
2023-03-05,893,48,1814.247781,13
2023-03-05,894,35,1374.751788,13
2023-03-05,1342,96,3311.125221,13
2023-03-05,1343,69,2062.894596,13
2023-03-05,1344,120,2871.149146,13
2023-03-05,1798,56,1739.499582,13
2023-03-05,1799,58,1393.221089,13
2023-03-05,1800,59,1932.496078,13
2023-03-06,442,12,197.36629,13
2023-03-06,443,13,243.3277585,13
2023-03-06,444,8,219.1331261,13
2023-03-06,892,31,649.091964,13
2023-03-06,893,19,476.1318308,13
2023-03-06,894,17,439.0998247,13
2023-03-06,1342,55,1327.985097,13
2023-03-06,1343,27,427.1384643,13
2023-03-06,1344,43,655.2955276,13
2023-03-06,1798,32,759.106842,13
2023-03-06,1799,29,461.0794379,13
2023-03-06,1800,37,740.8468681,13
2023-03-07,442,11,164.9319696,13
2023-03-07,443,17,208.0318639,13
2023-03-07,444,10,175.0968041,13
2023-03-07,892,8,288.1619033,13
2023-03-07,893,11,324.0169862,13
2023-03-07,894,12,289.3134359,13
2023-03-07,1342,44,910.8540198,13
2023-03-07,1343,11,208.7452865,13
2023-03-07,1344,37,681.3337605,13
2023-03-07,1798,21,477.20785,13
2023-03-07,1799,26,426.7636475,13
2023-03-07,1800,21,309.6076464,13
2023-03-08,442,15,231.1807942,13
2023-03-08,443,14,119.257341,13
2023-03-08,444,20,507.4661868,13
2023-03-08,892,10,167.8518831,13
2023-03-08,893,17,498.3925398,13
2023-03-08,894,8,227.7573857,13
2023-03-08,1342,46,914.389029,13
2023-03-08,1343,13,216.6390158,13
2023-03-08,1344,49,755.1087536,13
2023-03-08,1798,32,771.6143058,13
2023-03-08,1799,24,436.1224994,13
2023-03-08,1800,27,575.8361994,13
2023-03-09,442,16,177.3536242,13
2023-03-09,443,16,216.5884444,13
2023-03-09,444,12,271.557319,13
2023-03-09,892,19,401.6802289,13
2023-03-09,893,16,638.1403239,13
2023-03-09,894,20,428.840483,13
2023-03-09,1342,49,1065.216085,13
2023-03-09,1343,27,516.6007299,13
2023-03-09,1344,58,860.9975674,13
2023-03-09,1798,32,677.327271,13
2023-03-09,1799,35,510.9933148,13
2023-03-09,1800,26,643.881836,13
2023-03-10,442,18,367.128903,13
2023-03-10,443,20,274.8801492,13
2023-03-10,444,13,244.2967387,13
2023-03-10,892,16,463.7757232,13
2023-03-10,893,20,627.0099694,13
2023-03-10,894,17,421.6589438,13
2023-03-10,1342,41,844.8671827,13
2023-03-10,1343,18,354.3407384,13
2023-03-10,1344,61,985.9810852,13
2023-03-10,1798,27,697.5316356,13
2023-03-10,1799,28,423.0201067,13
2023-03-10,1800,19,404.8715376,13
2023-03-11,442,44,986.1413579,13
2023-03-11,443,40,875.4451445,13
2023-03-11,444,29,836.690118,13
2023-03-11,892,39,1488.351379,13
2023-03-11,893,38,1861.242611,13
2023-03-11,894,35,1404.503879,13
2023-03-11,1342,83,2678.358586,13
2023-03-11,1343,60,1632.247807,13
2023-03-11,1344,92,2239.288028,13
2023-03-11,1798,35,873.5982415,13
2023-03-11,1799,37,947.1158142,13
2023-03-11,1800,38,1448.521488,13
2023-03-12,442,42,1097.246157,13
2023-03-12,443,41,691.4786633,13
2023-03-12,444,28,876.5325045,13
2023-03-12,892,46,1246.761097,13
2023-03-12,893,51,2394.262921,13
2023-03-12,894,37,1264.976832,13
2023-03-12,1342,98,3695.26288,13
2023-03-12,1343,54,1782.228664,13
2023-03-12,1344,110,2629.861521,13
2023-03-12,1798,61,1966.558156,13
2023-03-12,1799,44,1143.651705,13
2023-03-12,1800,54,1958.863763,13
2023-03-13,442,19,258.7844711,13
2023-03-13,443,21,217.658017,13
2023-03-13,444,15,376.4057047,13
2023-03-13,892,23,433.6982181,13
2023-03-13,893,19,429.1370008,13
2023-03-13,894,18,382.6734454,13
2023-03-13,1342,61,1342.125134,13
2023-03-13,1343,48,1000.749462,13
2023-03-13,1344,76,1304.515468,13
2023-03-13,1798,39,1066.020762,13
2023-03-13,1799,28,541.5655644,13
2023-03-13,1800,35,673.651802,13
2023-03-14,442,11,138.7084765,13
2023-03-14,443,11,206.427505,13
2023-03-14,444,11,222.2785777,13
2023-03-14,892,17,394.8885342,13
2023-03-14,893,12,358.6447557,13
2023-03-14,894,15,338.5582761,13
2023-03-14,1342,36,714.0718448,13
2023-03-14,1343,9,196.466152,13
2023-03-14,1344,44,723.8628742,13
2023-03-14,1798,23,383.8829277,13
2023-03-14,1799,23,436.7464229,13
2023-03-14,1800,30,591.9970381,13
2023-03-15,442,17,305.7107219,13
2023-03-15,443,18,187.1751989,13
2023-03-15,444,13,310.3512217,13
2023-03-15,892,16,356.0788502,13
2023-03-15,893,15,439.0306492,13
2023-03-15,894,12,329.3248685,13
2023-03-15,1342,45,1094.674495,13
2023-03-15,1343,28,592.029699,13
2023-03-15,1344,56,805.4493372,13
2023-03-15,1798,25,578.2296731,13
2023-03-15,1799,21,377.4736941,13
2023-03-15,1800,26,612.4107291,13
2023-03-16,442,22,293.9791592,13
2023-03-16,443,15,187.7099852,13
2023-03-16,444,19,528.435864,13
2023-03-16,892,18,484.1508073,13
2023-03-16,893,11,236.2108563,13
2023-03-16,894,12,378.5697087,13
2023-03-16,1342,46,972.1275115,13
2023-03-16,1343,17,302.5929573,13
2023-03-16,1344,56,841.0349222,13
2023-03-16,1798,42,1013.104569,13
2023-03-16,1799,33,488.5320702,13
2023-03-16,1800,30,626.8704268,13
2023-03-17,442,29,418.8857972,13
2023-03-17,443,21,274.3453629,13
2023-03-17,444,26,559.8903797,13
2023-03-17,892,22,608.3417959,13
2023-03-17,893,19,540.4405456,13
2023-03-17,894,20,400.1143263,13
2023-03-17,1342,55,1163.018005,13
2023-03-17,1343,31,637.6379128,13
2023-03-17,1344,59,946.0557948,13
2023-03-17,1798,24,657.1229064,13
2023-03-17,1799,31,428.6354179,13
2023-03-17,1800,31,665.1460974,13
2023-03-18,442,41,871.5860987,13
2023-03-18,443,46,644.9522567,13
2023-03-18,444,37,1400.774433,13
2023-03-18,892,34,975.0933092,13
2023-03-18,893,42,1623.795049,13
2023-03-18,894,33,1411.685418,13
2023-03-18,1342,101,3386.538749,13
2023-03-18,1343,58,1841.870175,13
2023-03-18,1344,129,2966.622667,13
2023-03-18,1798,47,1498.971432,13
2023-03-18,1799,38,912.1761004,13
2023-03-18,1800,39,1116.79901,13
2023-03-19,442,38,797.7462629,13
2023-03-19,443,34,772.7661782,13
2023-03-19,444,21,755.956861,13
2023-03-19,892,37,1310.797075,13
2023-03-19,893,45,1884.740026,13
2023-03-19,894,37,1619.950054,13
2023-03-19,1342,94,3341.761967,13
2023-03-19,1343,57,1521.735597,13
2023-03-19,1344,131,3386.706157,13
2023-03-19,1798,52,1380.631582,13
2023-03-19,1799,52,1428.160803,13
2023-03-19,1800,53,1668.819237,13
2023-03-20,442,17,346.4261453,13
2023-03-20,443,21,307.5021124,13
2023-03-20,444,10,284.1391253,13
2023-03-20,892,28,604.4608275,13
2023-03-20,893,23,596.0923181,13
2023-03-20,894,18,458.592574,13
2023-03-20,1342,37,895.5356469,13
2023-03-20,1343,30,700.7877474,13
2023-03-20,1344,51,732.5422851,13
2023-03-20,1798,28,674.4409332,13
2023-03-20,1799,31,564.026809,13
2023-03-20,1800,25,582.6407631,13
2023-03-21,442,24,319.5125603,13
2023-03-21,443,14,147.0662277,13
2023-03-21,444,14,241.1512871,13
2023-03-21,892,13,286.2214191,13
2023-03-21,893,22,586.1986696,13
2023-03-21,894,10,308.8061851,13
2023-03-21,1342,41,876.6822649,13
2023-03-21,1343,26,510.4611627,13
2023-03-21,1344,46,768.1278701,13
2023-03-21,1798,22,466.6246114,13
2023-03-21,1799,22,388.7043164,13
2023-03-21,1800,24,546.0662334,13
2023-03-22,442,14,173.9031646,13
2023-03-22,443,16,182.3621223,13
2023-03-22,444,18,417.2965751,13
2023-03-22,892,13,246.4414931,13
2023-03-22,893,18,509.5228943,13
2023-03-22,894,9,317.0136585,13
2023-03-22,1342,43,1044.00603,13
2023-03-22,1343,20,330.6595504,13
2023-03-22,1344,54,909.6022688,13
2023-03-22,1798,22,564.7600967,13
2023-03-22,1799,20,338.7904395,13
2023-03-22,1800,21,418.4806649,13
2023-03-23,442,17,260.8547469,13
2023-03-23,443,20,247.6060488,13
2023-03-23,444,25,621.7509273,13
2023-03-23,892,11,207.6318091,13
2023-03-23,893,18,665.3478571,13
2023-03-23,894,16,398.0624579,13
2023-03-23,1342,50,1073.46444,13
2023-03-23,1343,24,516.6007299,13
2023-03-23,1344,57,1005.075789,13
2023-03-23,1798,26,573.4191101,13
2023-03-23,1799,29,477.3014479,13
2023-03-23,1800,23,551.1696562,13
2023-03-24,442,22,346.4261453,13
2023-03-24,443,19,206.427505,13
2023-03-24,444,11,214.9391907,13
2023-03-24,892,26,762.6102896,13
2023-03-24,893,31,702.4490387,13
2023-03-24,894,18,485.2668624,13
2023-03-24,1342,46,978.0191934,13
2023-03-24,1343,28,552.5610524,13
2023-03-24,1344,69,1014.623141,13
2023-03-24,1798,38,1051.589073,13
2023-03-24,1799,27,420.5244129,13
2023-03-24,1800,31,578.3879108,13
2023-03-25,442,43,1223.532979,13
2023-03-25,443,42,609.1215758,13
2023-03-25,444,32,943.6354714,13
2023-03-25,892,38,1214.743108,13
2023-03-25,893,37,1519.91174,13
2023-03-25,894,25,1035.167577,13
2023-03-25,1342,95,3509.085732,13
2023-03-25,1343,56,1322.638202,13
2023-03-25,1344,98,2384.234191,13
2023-03-25,1798,51,1559.584526,13
2023-03-25,1799,52,1259.077545,13
2023-03-25,1800,52,1615.233298,13
2023-03-26,442,40,827.4202156,13
2023-03-26,443,38,874.9103582,13
2023-03-26,444,32,1174.30192,13
2023-03-26,892,31,970.2420987,13
2023-03-26,893,39,1356.666541,13
2023-03-26,894,28,872.0440444,13
2023-03-26,1342,78,2652.435186,13
2023-03-26,1343,51,1698.028885,13
2023-03-26,1344,108,2584.728584,13
2023-03-26,1798,41,1354.654542,13
2023-03-26,1799,53,1023.8584,13
2023-03-26,1800,42,1263.097129,13
2023-03-27,442,12,207.0275769,13
2023-03-27,443,19,257.7669882,13
2023-03-27,444,15,329.2239311,13
2023-03-27,892,26,557.8892068,13
2023-03-27,893,31,1023.992613,13
2023-03-27,894,14,364.2066303,13
2023-03-27,1342,53,1385.72358,13
2023-03-27,1343,37,772.7083923,13
2023-03-27,1344,69,1224.664887,13
2023-03-27,1798,33,907.2721826,13
2023-03-27,1799,27,423.0201067,13
2023-03-27,1800,30,549.4685153,13
2023-03-28,442,12,221.5195073,13
2023-03-28,443,15,185.0360537,13
2023-03-28,444,13,253.7330934,13
2023-03-28,892,15,293.9833559,13
2023-03-28,893,20,502.102658,13
2023-03-28,894,18,404.218063,13
2023-03-28,1342,43,930.8857383,13
2023-03-28,1343,24,424.5072212,13
2023-03-28,1344,45,717.7872865,13
2023-03-28,1798,18,350.2089867,13
2023-03-28,1799,18,228.9799103,13
2023-03-28,1800,25,606.4567359,13
2023-03-29,442,20,294.6692511,13
2023-03-29,443,21,236.9103232,13
2023-03-29,444,12,371.1632854,13
2023-03-29,892,13,352.1978818,13
2023-03-29,893,21,582.4885515,13
2023-03-29,894,15,387.8031162,13
2023-03-29,1342,44,1211.329796,13
2023-03-29,1343,20,363.1115487,13
2023-03-29,1344,43,831.4875701,13
2023-03-29,1798,26,499.3364398,13
2023-03-29,1799,16,254.5607722,13
2023-03-29,1800,25,661.7438156,13
2023-03-30,442,21,251.1934599,13
2023-03-30,443,21,290.3889514,13
2023-03-30,444,11,360.6784468,13
2023-03-30,892,28,658.794385,13
2023-03-30,893,23,657.9276208,13
2023-03-30,894,19,385.7512479,13
2023-03-30,1342,53,1160.661332,13
2023-03-30,1343,27,499.9361903,13
2023-03-30,1344,57,888.7716825,13
2023-03-30,1798,41,1225.731453,13
2023-03-30,1799,41,610.8210686,13
2023-03-30,1800,37,772.317975,13
2023-03-31,442,14,200.1266576,13
2023-03-31,443,19,263.6496373,13
2023-03-31,444,9,263.1694481,13
2023-03-31,892,23,594.7584065,13
2023-03-31,893,17,500.8659519,13
2023-03-31,894,13,268.7947525,13
2023-03-31,1342,45,952.095793,13
2023-03-31,1343,32,697.2794232,13
2023-03-31,1344,65,1050.208726,13
2023-03-31,1798,29,764.8795176,13
2023-03-31,1799,25,265.7913945,13
2023-03-31,1800,27,539.2616698,13
2023-04-01,442,52,1064.121745,14
2023-04-01,443,35,570.6169634,14
2023-04-01,444,31,1078.889889,14
2023-04-01,892,42,1240.939644,14
2023-04-01,893,39,1578.036925,14
2023-04-01,894,39,1766.658641,14
2023-04-01,1342,102,5836.681756,14
2023-04-01,1343,66,2147.946359,14
2023-04-01,1344,117,3866.374068,14
2023-04-01,1798,47,2225.187801,14
2023-04-01,1799,46,2081.12649,14
2023-04-01,1800,55,2054.978224,14
2023-04-02,442,39,1053.080274,14
2023-04-02,443,39,846.0318989,14
2023-04-02,444,22,508.5146707,14
2023-04-02,892,44,1486.410895,14
2023-04-02,893,53,2187.73301,14
2023-04-02,894,44,1418.866957,14
2023-04-02,1342,87,2638.295149,14
2023-04-02,1343,62,1986.588545,14
2023-04-02,1344,107,2619.446228,14
2023-04-02,1798,46,1384.480033,14
2023-04-02,1799,50,1498.040231,14
2023-04-02,1800,59,1961.415474,14
2023-04-03,442,25,336.7648584,14
2023-04-03,443,14,177.0142595,14
2023-04-03,444,17,325.0299957,14
2023-04-03,892,22,572.4428382,14
2023-04-03,893,26,852.0904713,14
2023-04-03,894,18,330.3508027,14
2023-04-03,1342,51,1370.405207,14
2023-04-03,1343,24,422.7530591,14
2023-04-03,1344,57,923.4893263,14
2023-04-03,1798,17,469.5109492,14
2023-04-03,1799,27,346.277521,14
2023-04-03,1800,25,527.3536834,14
2023-04-04,442,19,361.6081676,14
2023-04-04,443,19,260.9757059,14
2023-04-04,444,17,407.8602204,14
2023-04-04,892,22,615.1334906,14
2023-04-04,893,16,393.2725252,14
2023-04-04,894,11,223.653649,14
2023-04-04,1342,39,907.3190107,14
2023-04-04,1343,28,464.8529488,14
2023-04-04,1344,48,717.7872865,14
2023-04-04,1798,23,656.1607938,14
