Date,RestaurantID,Footfall,Revenue,Month
2023-02-19,1804,59,349.28,12
2023-02-19,1805,72,402.48,12
2023-02-20,445,21,108.15,12
2023-02-20,446,40,166.8,12
2023-02-20,447,76,446.12,12
2023-02-20,448,73,297.11,12
2023-02-20,449,87,444.57,12
2023-02-20,895,59,261.96,12
2023-02-20,896,48,281.28,12
2023-02-20,897,59,339.84,12
2023-02-20,898,36,151.92,12
2023-02-20,899,66,372.9,12
2023-02-20,1345,44,206.8,12
2023-02-20,1346,15,87.75,12
2023-02-20,1347,28,123.48,12
2023-02-20,1348,11,46.53,12
2023-02-20,1349,14,66.78,12
2023-02-20,1801,123,677.73,12
2023-02-20,1802,35,177.8,12
2023-02-20,1803,23,100.05,12
2023-02-20,1804,23,136.16,12
2023-02-20,1805,91,508.69,12
2023-02-21,445,21,108.15,12
2023-02-21,446,36,150.12,12
2023-02-21,447,71,416.77,12
2023-02-21,448,73,297.11,12
2023-02-21,449,81,413.91,12
2023-02-21,895,55,244.2,12
2023-02-21,896,50,293,12
2023-02-21,897,54,311.04,12
2023-02-21,898,35,147.7,12
2023-02-21,899,68,384.2,12
2023-02-21,1345,43,202.1,12
2023-02-21,1346,14,81.9,12
2023-02-21,1347,27,119.07,12
2023-02-21,1348,20,84.6,12
2023-02-21,1349,13,62.01,12
2023-02-21,1801,124,683.24,12
2023-02-21,1802,47,238.76,12
2023-02-21,1803,19,82.65,12
2023-02-21,1804,19,112.48,12
2023-02-21,1805,87,486.33,12
2023-02-22,445,18,92.7,12
2023-02-22,446,46,191.82,12
2023-02-22,447,77,451.99,12
2023-02-22,448,76,309.32,12
2023-02-22,449,87,444.57,12
2023-02-22,895,53,235.32,12
2023-02-22,896,47,275.42,12
2023-02-22,897,57,328.32,12
2023-02-22,898,34,143.48,12
2023-02-22,899,70,395.5,12
2023-02-22,1345,36,169.2,12
2023-02-22,1346,17,99.45,12
2023-02-22,1347,25,110.25,12
2023-02-22,1348,17,71.91,12
2023-02-22,1349,14,66.78,12
2023-02-22,1801,109,600.59,12
2023-02-22,1802,38,193.04,12
2023-02-22,1803,22,95.7,12
2023-02-22,1804,30,177.6,12
2023-02-22,1805,93,519.87,12
2023-02-23,445,19,97.85,12
2023-02-23,446,41,170.97,12
2023-02-23,447,77,451.99,12
2023-02-23,448,86,350.02,12
2023-02-23,449,88,449.68,12
2023-02-23,895,57,253.08,12
2023-02-23,896,49,287.14,12
2023-02-23,897,54,311.04,12
2023-02-23,898,31,130.82,12
2023-02-23,899,76,429.4,12
2023-02-23,1345,42,197.4,12
2023-02-23,1346,15,87.75,12
2023-02-23,1347,26,114.66,12
2023-02-23,1348,12,50.76,12
2023-02-23,1349,14,66.78,12
2023-02-23,1801,116,639.16,12
2023-02-23,1802,41,208.28,12
2023-02-23,1803,25,108.75,12
2023-02-23,1804,29,171.68,12
2023-02-23,1805,80,447.2,12
2023-02-24,445,19,97.85,12
2023-02-24,446,37,154.29,12
2023-02-24,447,68,399.16,12
2023-02-24,448,73,297.11,12
2023-02-24,449,94,480.34,12
2023-02-24,895,59,261.96,12
2023-02-24,896,54,316.44,12
2023-02-24,897,55,316.8,12
2023-02-24,898,36,151.92,12
2023-02-24,899,64,361.6,12
2023-02-24,1345,46,216.2,12
2023-02-24,1346,16,93.6,12
2023-02-24,1347,27,119.07,12
2023-02-24,1348,20,84.6,12
2023-02-24,1349,14,66.78,12
2023-02-24,1801,117,644.67,12
2023-02-24,1802,43,218.44,12
2023-02-24,1803,22,95.7,12
2023-02-24,1804,19,112.48,12
2023-02-24,1805,79,441.61,12
2023-02-25,445,13,66.95,12
2023-02-25,446,31,129.27,12
2023-02-25,447,79,463.73,12
2023-02-25,448,64,260.48,12
2023-02-25,449,107,546.77,12
2023-02-25,895,98,435.12,12
2023-02-25,896,37,216.82,12
2023-02-25,897,125,720,12
2023-02-25,898,15,63.3,12
2023-02-25,899,50,282.5,12
2023-02-25,1345,90,423,12
2023-02-25,1346,15,87.75,12
2023-02-25,1347,5,22.05,12
2023-02-25,1348,36,152.28,12
2023-02-25,1349,4,19.08,12
2023-02-25,1801,69,380.19,12
2023-02-25,1802,24,121.92,12
2023-02-25,1803,35,152.25,12
2023-02-25,1804,65,384.8,12
2023-02-25,1805,84,469.56,12
2023-02-26,445,16,82.4,12
2023-02-26,446,28,116.76,12
2023-02-26,447,88,516.56,12
2023-02-26,448,56,227.92,12
2023-02-26,449,126,643.86,12
2023-02-26,895,85,377.4,12
2023-02-26,896,35,205.1,12
2023-02-26,897,120,691.2,12
2023-02-26,898,9,37.98,12
2023-02-26,899,48,271.2,12
2023-02-26,1345,101,474.7,12
2023-02-26,1346,14,81.9,12
2023-02-26,1347,7,30.87,12
2023-02-26,1348,35,148.05,12
2023-02-26,1349,7,33.39,12
2023-02-26,1801,75,413.25,12
2023-02-26,1802,19,96.52,12
2023-02-26,1803,42,182.7,12
2023-02-26,1804,63,372.96,12
2023-02-26,1805,84,469.56,12
2023-02-27,445,20,103,12
2023-02-27,446,43,179.31,12
2023-02-27,447,82,481.34,12
2023-02-27,448,74,301.18,12
2023-02-27,449,94,480.34,12
2023-02-27,895,60,266.4,12
2023-02-27,896,49,287.14,12
2023-02-27,897,56,322.56,12
2023-02-27,898,35,147.7,12
2023-02-27,899,66,372.9,12
2023-02-27,1345,33,155.1,12
2023-02-27,1346,14,81.9,12
2023-02-27,1347,28,123.48,12
2023-02-27,1348,14,59.22,12
2023-02-27,1349,14,66.78,12
2023-02-27,1801,125,688.75,12
2023-02-27,1802,35,177.8,12
2023-02-27,1803,19,82.65,12
2023-02-27,1804,29,171.68,12
2023-02-27,1805,90,503.1,12
2023-02-28,445,18,92.7,12
2023-02-28,446,36,150.12,12
2023-02-28,447,77,451.99,12
2023-02-28,448,69,280.83,12
2023-02-28,449,86,439.46,12
2023-02-28,895,54,239.76,12
2023-02-28,896,50,293,12
2023-02-28,897,53,305.28,12
2023-02-28,898,37,156.14,12
2023-02-28,899,67,378.55,12
2023-02-28,1345,50,235,12
2023-02-28,1346,19,111.15,12
2023-02-28,1347,26,114.66,12
2023-02-28,1348,17,71.91,12
2023-02-28,1349,13,62.01,12
2023-02-28,1801,119,655.69,12
2023-02-28,1802,39,198.12,12
2023-02-28,1803,26,113.1,12
2023-02-28,1804,22,130.24,12
2023-02-28,1805,85,475.15,12
2023-03-01,445,18,92.7,13
2023-03-01,446,43,179.31,13
2023-03-01,447,75,440.25,13
2023-03-01,448,69,280.83,13
2023-03-01,449,90,459.9,13
2023-03-01,895,46,204.24,13
2023-03-01,896,56,328.16,13
2023-03-01,897,56,322.56,13
2023-03-01,898,36,151.92,13
2023-03-01,899,65,367.25,13
2023-03-01,1345,41,192.7,13
2023-03-01,1346,17,99.45,13
2023-03-01,1347,25,110.25,13
2023-03-01,1348,17,71.91,13
2023-03-01,1349,14,66.78,13
2023-03-01,1801,111,611.61,13
2023-03-01,1802,40,203.2,13
2023-03-01,1803,26,113.1,13
2023-03-01,1804,19,112.48,13
2023-03-01,1805,92,514.28,13
2023-03-02,445,19,97.85,13
2023-03-02,446,43,179.31,13
2023-03-02,447,72,422.64,13
2023-03-02,448,79,321.53,13
2023-03-02,449,84,429.24,13
2023-03-02,895,61,270.84,13
2023-03-02,896,52,304.72,13
2023-03-02,897,48,276.48,13
2023-03-02,898,31,130.82,13
2023-03-02,899,73,412.45,13
2023-03-02,1345,36,169.2,13
2023-03-02,1346,14,81.9,13
2023-03-02,1347,27,119.07,13
2023-03-02,1348,15,63.45,13
2023-03-02,1349,13,62.01,13
2023-03-02,1801,122,672.22,13
2023-03-02,1802,31,157.48,13
2023-03-02,1803,28,121.8,13
2023-03-02,1804,25,148,13
2023-03-02,1805,87,486.33,13
2023-03-03,445,18,92.7,13
2023-03-03,446,44,183.48,13
2023-03-03,447,70,410.9,13
2023-03-03,448,77,313.39,13
2023-03-03,449,87,444.57,13
2023-03-03,895,55,244.2,13
2023-03-03,896,55,322.3,13
2023-03-03,897,52,299.52,13
2023-03-03,898,38,160.36,13
2023-03-03,899,74,418.1,13
2023-03-03,1345,42,197.4,13
2023-03-03,1346,16,93.6,13
2023-03-03,1347,25,110.25,13
2023-03-03,1348,16,67.68,13
2023-03-03,1349,12,57.24,13
2023-03-03,1801,115,633.65,13
2023-03-03,1802,38,193.04,13
2023-03-03,1803,21,91.35,13
2023-03-03,1804,24,142.08,13
2023-03-03,1805,93,519.87,13
2023-03-04,445,13,66.95,13
2023-03-04,446,33,137.61,13
2023-03-04,447,78,457.86,13
2023-03-04,448,59,240.13,13
2023-03-04,449,101,516.11,13
2023-03-04,895,95,421.8,13
2023-03-04,896,34,199.24,13
2023-03-04,897,108,622.08,13
2023-03-04,898,11,46.42,13
2023-03-04,899,49,276.85,13
2023-03-04,1345,90,423,13
2023-03-04,1346,12,70.2,13
2023-03-04,1347,3,13.23,13
2023-03-04,1348,37,156.51,13
2023-03-04,1349,2,9.54,13
2023-03-04,1801,77,424.27,13
2023-03-04,1802,22,111.76,13
2023-03-04,1803,30,130.5,13
2023-03-04,1804,70,414.4,13
2023-03-04,1805,92,514.28,13
2023-03-05,445,20,103,13
2023-03-05,446,39,162.63,13
2023-03-05,447,83,487.21,13
2023-03-05,448,56,227.92,13
2023-03-05,449,108,551.88,13
2023-03-05,895,90,399.6,13
2023-03-05,896,36,210.96,13
2023-03-05,897,120,691.2,13
2023-03-05,898,11,46.42,13
2023-03-05,899,49,276.85,13
2023-03-05,1345,94,441.8,13
2023-03-05,1346,12,70.2,13
2023-03-05,1347,10,44.1,13
2023-03-05,1348,43,181.89,13
2023-03-05,1349,5,23.85,13
2023-03-05,1801,74,407.74,13
2023-03-05,1802,28,142.24,13
2023-03-05,1803,44,191.4,13
2023-03-05,1804,71,420.32,13
2023-03-05,1805,84,469.56,13
2023-03-06,445,20,103,13
2023-03-06,446,40,166.8,13
2023-03-06,447,73,428.51,13
2023-03-06,448,83,337.81,13
2023-03-06,449,88,449.68,13
2023-03-06,895,59,261.96,13
2023-03-06,896,55,322.3,13
2023-03-06,897,54,311.04,13
2023-03-06,898,36,151.92,13
2023-03-06,899,67,378.55,13
2023-03-06,1345,45,211.5,13
2023-03-06,1346,16,93.6,13
2023-03-06,1347,25,110.25,13
2023-03-06,1348,17,71.91,13
2023-03-06,1349,15,71.55,13
2023-03-06,1801,122,672.22,13
2023-03-06,1802,32,162.56,13
2023-03-06,1803,22,95.7,13
2023-03-06,1804,26,153.92,13
2023-03-06,1805,90,503.1,13
2023-03-07,445,18,92.7,13
2023-03-07,446,37,154.29,13
2023-03-07,447,74,434.38,13
2023-03-07,448,72,293.04,13
2023-03-07,449,81,413.91,13
2023-03-07,895,51,226.44,13
2023-03-07,896,51,298.86,13
2023-03-07,897,50,288,13
2023-03-07,898,37,156.14,13
2023-03-07,899,70,395.5,13
2023-03-07,1345,58,272.6,13
2023-03-07,1346,16,93.6,13
2023-03-07,1347,27,119.07,13
2023-03-07,1348,18,76.14,13
2023-03-07,1349,11,52.47,13
2023-03-07,1801,122,672.22,13
2023-03-07,1802,36,182.88,13
2023-03-07,1803,22,95.7,13
2023-03-07,1804,25,148,13
2023-03-07,1805,86,480.74,13
2023-03-08,445,15,77.25,13
2023-03-08,446,43,179.31,13
2023-03-08,447,71,416.77,13
2023-03-08,448,77,313.39,13
2023-03-08,449,89,454.79,13
2023-03-08,895,52,230.88,13
2023-03-08,896,54,316.44,13
2023-03-08,897,63,362.88,13
2023-03-08,898,36,151.92,13
2023-03-08,899,72,406.8,13
2023-03-08,1345,41,192.7,13
2023-03-08,1346,16,93.6,13
2023-03-08,1347,25,110.25,13
2023-03-08,1348,22,93.06,13
2023-03-08,1349,13,62.01,13
2023-03-08,1801,120,661.2,13
2023-03-08,1802,35,177.8,13
2023-03-08,1803,22,95.7,13
2023-03-08,1804,22,130.24,13
2023-03-08,1805,85,475.15,13
2023-03-09,445,18,92.7,13
2023-03-09,446,40,166.8,13
2023-03-09,447,79,463.73,13
2023-03-09,448,85,345.95,13
2023-03-09,449,90,459.9,13
2023-03-09,895,62,275.28,13
2023-03-09,896,48,281.28,13
2023-03-09,897,52,299.52,13
2023-03-09,898,33,139.26,13
2023-03-09,899,79,446.35,13
2023-03-09,1345,43,202.1,13
2023-03-09,1346,14,81.9,13
2023-03-09,1347,26,114.66,13
2023-03-09,1348,10,42.3,13
2023-03-09,1349,13,62.01,13
2023-03-09,1801,121,666.71,13
2023-03-09,1802,39,198.12,13
2023-03-09,1803,27,117.45,13
2023-03-09,1804,20,118.4,13
2023-03-09,1805,87,486.33,13
2023-03-10,445,17,87.55,13
2023-03-10,446,40,166.8,13
2023-03-10,447,69,405.03,13
2023-03-10,448,78,317.46,13
2023-03-10,449,87,444.57,13
2023-03-10,895,53,235.32,13
2023-03-10,896,57,334.02,13
2023-03-10,897,58,334.08,13
2023-03-10,898,38,160.36,13
2023-03-10,899,67,378.55,13
2023-03-10,1345,42,197.4,13
2023-03-10,1346,17,99.45,13
2023-03-10,1347,26,114.66,13
2023-03-10,1348,15,63.45,13
2023-03-10,1349,12,57.24,13
2023-03-10,1801,118,650.18,13
2023-03-10,1802,40,203.2,13
2023-03-10,1803,21,91.35,13
2023-03-10,1804,18,106.56,13
2023-03-10,1805,87,486.33,13
2023-03-11,445,16,82.4,13
2023-03-11,446,38,158.46,13
2023-03-11,447,101,592.87,13
2023-03-11,448,54,219.78,13
2023-03-11,449,98,500.78,13
2023-03-11,895,86,381.84,13
2023-03-11,896,36,210.96,13
2023-03-11,897,114,656.64,13
2023-03-11,898,10,42.2,13
2023-03-11,899,48,271.2,13
2023-03-11,1345,101,474.7,13
2023-03-11,1346,11,64.35,13
2023-03-11,1347,8,35.28,13
2023-03-11,1348,31,131.13,13
2023-03-11,1349,6,28.62,13
2023-03-11,1801,74,407.74,13
2023-03-11,1802,25,127,13
2023-03-11,1803,33,143.55,13
2023-03-11,1804,64,378.88,13
2023-03-11,1805,93,519.87,13
2023-03-12,445,23,118.45,13
2023-03-12,446,34,141.78,13
2023-03-12,447,90,528.3,13
2023-03-12,448,64,260.48,13
2023-03-12,449,122,623.42,13
2023-03-12,895,92,408.48,13
2023-03-12,896,30,175.8,13
2023-03-12,897,102,587.52,13
2023-03-12,898,11,46.42,13
2023-03-12,899,50,282.5,13
2023-03-12,1345,99,465.3,13
2023-03-12,1346,8,46.8,13
2023-03-12,1347,7,30.87,13
2023-03-12,1348,29,122.67,13
2023-03-12,1349,6,28.62,13
2023-03-12,1801,80,440.8,13
2023-03-12,1802,29,147.32,13
2023-03-12,1803,35,152.25,13
2023-03-12,1804,66,390.72,13
2023-03-12,1805,80,447.2,13
2023-03-13,445,24,123.6,13
2023-03-13,446,40,166.8,13
2023-03-13,447,78,457.86,13
2023-03-13,448,76,309.32,13
2023-03-13,449,79,403.69,13
2023-03-13,895,60,266.4,13
2023-03-13,896,51,298.86,13
2023-03-13,897,51,293.76,13
2023-03-13,898,37,156.14,13
2023-03-13,899,67,378.55,13
2023-03-13,1345,45,211.5,13
2023-03-13,1346,15,87.75,13
2023-03-13,1347,26,114.66,13
2023-03-13,1348,13,54.99,13
2023-03-13,1349,16,76.32,13
2023-03-13,1801,122,672.22,13
2023-03-13,1802,31,157.48,13
2023-03-13,1803,26,113.1,13
2023-03-13,1804,20,118.4,13
2023-03-13,1805,91,508.69,13
2023-03-14,445,16,82.4,13
2023-03-14,446,41,170.97,13
2023-03-14,447,73,428.51,13
2023-03-14,448,71,288.97,13
2023-03-14,449,86,439.46,13
2023-03-14,895,48,213.12,13
2023-03-14,896,54,316.44,13
2023-03-14,897,64,368.64,13
2023-03-14,898,39,164.58,13
2023-03-14,899,63,355.95,13
2023-03-14,1345,49,230.3,13
2023-03-14,1346,17,99.45,13
2023-03-14,1347,26,114.66,13
2023-03-14,1348,16,67.68,13
2023-03-14,1349,15,71.55,13
2023-03-14,1801,114,628.14,13
2023-03-14,1802,40,203.2,13
2023-03-14,1803,27,117.45,13
2023-03-14,1804,18,106.56,13
2023-03-14,1805,89,497.51,13
2023-03-15,445,21,108.15,13
2023-03-15,446,36,150.12,13
2023-03-15,447,74,434.38,13
2023-03-15,448,79,321.53,13
2023-03-15,449,82,419.02,13
2023-03-15,895,52,230.88,13
2023-03-15,896,52,304.72,13
2023-03-15,897,53,305.28,13
2023-03-15,898,35,147.7,13
2023-03-15,899,67,378.55,13
2023-03-15,1345,39,183.3,13
2023-03-15,1346,13,76.05,13
2023-03-15,1347,23,101.43,13
2023-03-15,1348,19,80.37,13
2023-03-15,1349,12,57.24,13
2023-03-15,1801,119,655.69,13
2023-03-15,1802,36,182.88,13
2023-03-15,1803,25,108.75,13
2023-03-15,1804,18,106.56,13
2023-03-15,1805,80,447.2,13
2023-03-16,445,17,87.55,13
2023-03-16,446,45,187.65,13
2023-03-16,447,75,440.25,13
2023-03-16,448,76,309.32,13
2023-03-16,449,91,465.01,13
2023-03-16,895,48,213.12,13
2023-03-16,896,50,293,13
2023-03-16,897,56,322.56,13
2023-03-16,898,32,135.04,13
2023-03-16,899,72,406.8,13
2023-03-16,1345,45,211.5,13
2023-03-16,1346,12,70.2,13
2023-03-16,1347,28,123.48,13
2023-03-16,1348,11,46.53,13
2023-03-16,1349,12,57.24,13
2023-03-16,1801,123,677.73,13
2023-03-16,1802,39,198.12,13
2023-03-16,1803,22,95.7,13
2023-03-16,1804,21,124.32,13
2023-03-16,1805,87,486.33,13
2023-03-17,445,19,97.85,13
2023-03-17,446,42,175.14,13
2023-03-17,447,71,416.77,13
2023-03-17,448,83,337.81,13
2023-03-17,449,90,459.9,13
2023-03-17,895,58,257.52,13
2023-03-17,896,50,293,13
2023-03-17,897,57,328.32,13
2023-03-17,898,39,164.58,13
2023-03-17,899,62,350.3,13
2023-03-17,1345,40,188,13
2023-03-17,1346,13,76.05,13
2023-03-17,1347,27,119.07,13
2023-03-17,1348,16,67.68,13
2023-03-17,1349,12,57.24,13
2023-03-17,1801,116,639.16,13
2023-03-17,1802,43,218.44,13
2023-03-17,1803,23,100.05,13
2023-03-17,1804,26,153.92,13
2023-03-17,1805,88,491.92,13
2023-03-18,445,17,87.55,13
2023-03-18,446,44,183.48,13
2023-03-18,447,92,540.04,13
2023-03-18,448,53,215.71,13
2023-03-18,449,95,485.45,13
2023-03-18,895,81,359.64,13
2023-03-18,896,42,246.12,13
2023-03-18,897,118,679.68,13
2023-03-18,898,12,50.64,13
2023-03-18,899,60,339,13
2023-03-18,1345,88,413.6,13
2023-03-18,1346,7,40.95,13
2023-03-18,1347,3,13.23,13
2023-03-18,1348,30,126.9,13
2023-03-18,1801,80,440.8,13
2023-03-18,1802,31,157.48,13
2023-03-18,1803,36,156.6,13
2023-03-18,1804,69,408.48,13
2023-03-18,1805,88,491.92,13
2023-03-19,445,17,87.55,13
2023-03-19,446,40,166.8,13
2023-03-19,447,90,528.3,13
2023-03-19,448,61,248.27,13
2023-03-19,449,94,480.34,13
2023-03-19,895,88,390.72,13
2023-03-19,896,35,205.1,13
2023-03-19,897,105,604.8,13
2023-03-19,898,15,63.3,13
2023-03-19,899,65,367.25,13
2023-03-19,1345,86,404.2,13
2023-03-19,1346,9,52.65,13
2023-03-19,1347,10,44.1,13
2023-03-19,1348,28,118.44,13
2023-03-19,1349,6,28.62,13
2023-03-19,1801,84,462.84,13
2023-03-19,1802,26,132.08,13
2023-03-19,1803,37,160.95,13
2023-03-19,1804,71,420.32,13
2023-03-19,1805,83,463.97,13
2023-03-20,445,16,82.4,13
2023-03-20,446,41,170.97,13
2023-03-20,447,74,434.38,13
2023-03-20,448,72,293.04,13
2023-03-20,449,86,439.46,13
2023-03-20,895,65,288.6,13
2023-03-20,896,52,304.72,13
2023-03-20,897,53,305.28,13
2023-03-20,898,35,147.7,13
2023-03-20,899,65,367.25,13
2023-03-20,1345,41,192.7,13
2023-03-20,1346,15,87.75,13
2023-03-20,1347,25,110.25,13
2023-03-20,1348,17,71.91,13
2023-03-20,1349,15,71.55,13
2023-03-20,1801,123,677.73,13
2023-03-20,1802,30,152.4,13
2023-03-20,1803,23,100.05,13
2023-03-20,1804,27,159.84,13
2023-03-20,1805,95,531.05,13
2023-03-21,445,20,103,13
2023-03-21,446,45,187.65,13
2023-03-21,447,69,405.03,13
2023-03-21,448,72,293.04,13
2023-03-21,449,88,449.68,13
2023-03-21,895,53,235.32,13
2023-03-21,896,51,298.86,13
2023-03-21,897,59,339.84,13
2023-03-21,898,37,156.14,13
2023-03-21,899,62,350.3,13
2023-03-21,1345,49,230.3,13
2023-03-21,1346,16,93.6,13
2023-03-21,1347,28,123.48,13
2023-03-21,1348,22,93.06,13
2023-03-21,1349,11,52.47,13
2023-03-21,1801,111,611.61,13
2023-03-21,1802,42,213.36,13
2023-03-21,1803,21,91.35,13
2023-03-21,1804,19,112.48,13
2023-03-21,1805,88,491.92,13
2023-03-22,445,18,92.7,13
2023-03-22,446,44,183.48,13
2023-03-22,447,75,440.25,13
2023-03-22,448,74,301.18,13
2023-03-22,449,82,419.02,13
2023-03-22,895,51,226.44,13
2023-03-22,896,50,293,13
2023-03-22,897,60,345.6,13
2023-03-22,898,34,143.48,13
2023-03-22,899,71,401.15,13
2023-03-22,1345,39,183.3,13
2023-03-22,1346,14,81.9,13
2023-03-22,1347,26,114.66,13
2023-03-22,1348,18,76.14,13
2023-03-22,1349,12,57.24,13
2023-03-22,1801,116,639.16,13
2023-03-22,1802,35,177.8,13
2023-03-22,1803,27,117.45,13
2023-03-22,1804,24,142.08,13
2023-03-22,1805,91,508.69,13
2023-03-23,445,18,92.7,13
2023-03-23,446,44,183.48,13
2023-03-23,447,72,422.64,13
2023-03-23,448,79,321.53,13
2023-03-23,449,89,454.79,13
2023-03-23,895,51,226.44,13
2023-03-23,896,49,287.14,13
2023-03-23,897,52,299.52,13
2023-03-23,898,31,130.82,13
2023-03-23,899,71,401.15,13
2023-03-23,1345,49,230.3,13
2023-03-23,1346,16,93.6,13
2023-03-23,1347,27,119.07,13
2023-03-23,1348,13,54.99,13
2023-03-23,1349,12,57.24,13
2023-03-23,1801,127,699.77,13
2023-03-23,1802,40,203.2,13
2023-03-23,1803,20,87,13
2023-03-23,1804,20,118.4,13
2023-03-23,1805,90,503.1,13
2023-03-24,445,16,82.4,13
2023-03-24,446,38,158.46,13
2023-03-24,447,73,428.51,13
2023-03-24,448,87,354.09,13
2023-03-24,449,83,424.13,13
2023-03-24,895,50,222,13
2023-03-24,896,53,310.58,13
2023-03-24,897,43,247.68,13
2023-03-24,898,39,164.58,13
2023-03-24,899,64,361.6,13
2023-03-24,1345,39,183.3,13
2023-03-24,1346,18,105.3,13
2023-03-24,1347,24,105.84,13
2023-03-24,1348,16,67.68,13
2023-03-24,1349,13,62.01,13
2023-03-24,1801,117,644.67,13
2023-03-24,1802,38,193.04,13
2023-03-24,1803,26,113.1,13
2023-03-24,1804,23,136.16,13
2023-03-24,1805,87,486.33,13
2023-03-25,445,14,72.1,13
2023-03-25,446,34,141.78,13
2023-03-25,447,88,516.56,13
2023-03-25,448,57,231.99,13
2023-03-25,449,103,526.33,13
2023-03-25,895,98,435.12,13
2023-03-25,896,44,257.84,13
2023-03-25,897,117,673.92,13
2023-03-25,898,12,50.64,13
2023-03-25,899,46,259.9,13
2023-03-25,1345,86,404.2,13
2023-03-25,1346,12,70.2,13
2023-03-25,1347,4,17.64,13
2023-03-25,1348,35,148.05,13
2023-03-25,1349,6,28.62,13
2023-03-25,1801,78,429.78,13
2023-03-25,1802,34,172.72,13
2023-03-25,1803,37,160.95,13
2023-03-25,1804,72,426.24,13
2023-03-25,1805,87,486.33,13
2023-03-26,445,19,97.85,13
2023-03-26,446,40,166.8,13
2023-03-26,447,84,493.08,13
2023-03-26,448,54,219.78,13
2023-03-26,449,116,592.76,13
2023-03-26,895,75,333,13
2023-03-26,896,39,228.54,13
2023-03-26,897,122,702.72,13
2023-03-26,898,14,59.08,13
2023-03-26,899,60,339,13
2023-03-26,1345,94,441.8,13
2023-03-26,1346,7,40.95,13
2023-03-26,1347,6,26.46,13
2023-03-26,1348,36,152.28,13
2023-03-26,1349,7,33.39,13
2023-03-26,1801,78,429.78,13
2023-03-26,1802,19,96.52,13
2023-03-26,1803,34,147.9,13
2023-03-26,1804,84,497.28,13
2023-03-26,1805,92,514.28,13
2023-03-27,445,20,103,13
2023-03-27,446,43,179.31,13
2023-03-27,447,73,428.51,13
2023-03-27,448,76,309.32,13
2023-03-27,449,88,449.68,13
2023-03-27,895,60,266.4,13
2023-03-27,896,48,281.28,13
2023-03-27,897,50,288,13
2023-03-27,898,34,143.48,13
2023-03-27,899,72,406.8,13
2023-03-27,1345,38,178.6,13
2023-03-27,1346,15,87.75,13
2023-03-27,1347,27,119.07,13
2023-03-27,1348,15,63.45,13
2023-03-27,1349,14,66.78,13
2023-03-27,1801,120,661.2,13
2023-03-27,1802,34,172.72,13
2023-03-27,1803,23,100.05,13
2023-03-27,1804,19,112.48,13
2023-03-27,1805,91,508.69,13
2023-03-28,445,21,108.15,13
2023-03-28,446,38,158.46,13
2023-03-28,447,78,457.86,13
2023-03-28,448,74,301.18,13
2023-03-28,449,83,424.13,13
2023-03-28,895,57,253.08,13
2023-03-28,896,54,316.44,13
2023-03-28,897,53,305.28,13
2023-03-28,898,36,151.92,13
2023-03-28,899,67,378.55,13
2023-03-28,1345,54,253.8,13
2023-03-28,1346,16,93.6,13
2023-03-28,1347,26,114.66,13
2023-03-28,1348,17,71.91,13
2023-03-28,1349,14,66.78,13
2023-03-28,1801,117,644.67,13
2023-03-28,1802,45,228.6,13
2023-03-28,1803,21,91.35,13
2023-03-28,1804,23,136.16,13
2023-03-28,1805,86,480.74,13
2023-03-29,445,19,97.85,13
2023-03-29,446,45,187.65,13
2023-03-29,447,71,416.77,13
2023-03-29,448,82,333.74,13
2023-03-29,449,98,500.78,13
2023-03-29,895,56,248.64,13
2023-03-29,896,51,298.86,13
2023-03-29,897,50,288,13
2023-03-29,898,35,147.7,13
2023-03-29,899,64,361.6,13
2023-03-29,1345,44,206.8,13
2023-03-29,1346,16,93.6,13
2023-03-29,1347,24,105.84,13
2023-03-29,1348,23,97.29,13
2023-03-29,1349,14,66.78,13
2023-03-29,1801,110,606.1,13
2023-03-29,1802,37,187.96,13
2023-03-29,1803,28,121.8,13
2023-03-29,1804,22,130.24,13
2023-03-29,1805,89,497.51,13
2023-03-30,445,20,103,13
2023-03-30,446,43,179.31,13
2023-03-30,447,74,434.38,13
2023-03-30,448,82,333.74,13
2023-03-30,449,82,419.02,13
2023-03-30,895,54,239.76,13
2023-03-30,896,47,275.42,13
2023-03-30,897,50,288,13
2023-03-30,898,32,135.04,13
2023-03-30,899,73,412.45,13
2023-03-30,1345,47,220.9,13
2023-03-30,1346,15,87.75,13
2023-03-30,1347,27,119.07,13
2023-03-30,1348,11,46.53,13
2023-03-30,1349,14,66.78,13
2023-03-30,1801,120,661.2,13
2023-03-30,1802,39,198.12,13
2023-03-30,1803,24,104.4,13
2023-03-30,1804,19,112.48,13
2023-03-30,1805,93,519.87,13
2023-03-31,445,18,92.7,13
2023-03-31,446,37,154.29,13
2023-03-31,447,70,410.9,13
2023-03-31,448,83,337.81,13
2023-03-31,449,92,470.12,13
2023-03-31,895,67,297.48,13
2023-03-31,896,52,304.72,13
2023-03-31,897,41,236.16,13
2023-03-31,898,35,147.7,13
2023-03-31,899,62,350.3,13
2023-03-31,1345,40,188,13
2023-03-31,1346,16,93.6,13
2023-03-31,1347,27,119.07,13
2023-03-31,1348,16,67.68,13
2023-03-31,1349,13,62.01,13
2023-03-31,1801,115,633.65,13
2023-03-31,1802,41,208.28,13
2023-03-31,1803,25,108.75,13
2023-03-31,1804,19,112.48,13
2023-03-31,1805,87,486.33,13
2023-04-01,445,20,103,14
