employer_id,month_year,average_hourly_rate,turnover,noOfJobs
1311,4,14.90154335,13484.16389,6
1311,5,14.90154335,13004.1779,6
1311,6,14.90154335,14081.79859,6
1311,7,14.90154335,13414.26713,6
1311,8,14.90154335,13467.98452,6
1311,9,14.90154335,13219.25797,6
1311,10,14.90154335,13989.82047,6
1311,11,14.90154335,13626.79945,6
1311,12,14.90154335,12462.54517,6
1311,13,14.90154335,13776.64526,6
1311,14,14.90154335,12796.89553,6
1311,15,14.90154335,10321.93207,6
1312,1,25.20679402,7515.273023,2
1312,2,25.20679402,6627.828439,2
1312,3,25.20679402,6991.550731,2
1312,4,25.20679402,7031.964319,2
1312,5,25.20679402,6708.655615,2
1312,6,25.20679402,7274.445847,2
1312,7,25.20679402,6951.137143,2
1312,8,25.20679402,6789.482791,2
1312,9,25.20679402,6991.550731,2
1312,10,25.20679402,6829.896379,2
1312,11,25.20679402,7031.964319,2
1312,12,25.20679402,6344.933322,2
1312,13,25.20679402,7395.686611,2
1312,14,25.20679402,6223.692558,2
1312,15,25.20679402,5496.247973,2
1313,1,22.08601819,16021.33362,4
1313,2,22.08601819,14556.127,4
1313,3,22.08601819,15209.70374,4
1313,4,22.08601819,15314.58103,4
1313,5,22.08601819,14654.70463,4
1313,6,22.08601819,15962.83558,4
1313,7,22.08601819,15184.76907,4
1313,8,22.08601819,14560.54713,4
1313,9,22.08601819,15226.23696,4
1313,10,22.08601819,15116.53439,4
1313,11,22.08601819,15465.62102,4
1313,12,22.08601819,13859.60798,4
1313,13,22.08601819,16186.89683,4
1313,14,22.08601819,13870.60244,4
1313,15,22.08601819,11780.41298,4
1314,1,12.7366071,7138.566507,4
1314,2,12.7366071,6762.118191,4
1314,3,12.7366071,7052.785681,4
1314,4,12.7366071,7093.73211,4
1314,5,12.7366071,6776.160683,4
1314,6,12.7366071,7431.670521,4
1314,7,12.7366071,7021.839253,4
1314,8,12.7366071,6828.999968,4
1314,9,12.7366071,7052.785681,4
1314,10,12.7366071,7045.280142,4
1314,11,12.7366071,7134.678538,4
1314,12,12.7366071,6420.137288,4
1314,13,12.7366071,7474.744425,4
1314,14,12.7366071,6412.631748,4
1314,15,12.7366071,5466.241958,4
1315,1,14.47950032,20312.92094,9
1315,2,14.47950032,18069.89891,9
1315,3,14.47950032,19146.59772,9
1315,4,14.47950032,19123.01245,9
1315,5,14.47950032,18015.48381,9
1315,6,14.47950032,20040.38205,9
1315,7,14.47950032,18855.53131,9
1315,8,14.47950032,18505.10907,9
1315,9,14.47950032,19025.7045,9
1315,10,14.47950032,19004.7837,9
1315,11,14.47950032,19215.9824,9
1315,12,14.47950032,17337.72694,9
1315,13,14.47950032,19964.38667,9
1315,14,14.47950032,17493.98048,9
1315,15,14.47950032,14745.23792,9
1316,1,17.68571159,11686.86699,5
1316,2,17.68571159,10881.92429,5
1316,3,17.68571159,11252.40355,5
1316,4,17.68571159,11339.87095,5
1316,5,17.68571159,10843.06827,5
1316,6,17.68571159,11556.02509,5
1316,7,17.68571159,11236.91815,5
1316,8,17.68571159,11083.42402,5
1316,9,17.68571159,11098.07843,5
1316,10,17.68571159,11360.48062,5
1316,11,17.68571159,11351.05456,5
1316,12,17.68571159,10227.71478,5
1316,13,17.68571159,11858.93676,5
1316,14,17.68571159,10497.3964,5
1316,15,17.68571159,8350.398497,5
1317,1,13.46700928,9396.700248,6
1317,2,13.46700928,8020.013618,6
1317,3,13.46700928,8489.76259,6
1317,4,13.46700928,8444.434448,6
1317,5,13.46700928,8039.070115,6
1317,6,13.46700928,8874.140086,6
1317,7,13.46700928,8331.338424,6
1317,8,13.46700928,8167.839393,6
1317,9,13.46700928,8489.76259,6
1317,10,13.46700928,8326.26356,6
1317,11,13.46700928,8444.434448,6
1317,12,13.46700928,7665.052291,6
1317,13,13.46700928,8849.798781,6
1317,14,13.46700928,7612.467885,6
1317,15,13.46700928,6535.993615,6
1318,1,13.37200023,8945.701802,6
1318,2,13.37200023,8144.742557,6
1318,3,13.37200023,8481.067972,6
1318,4,13.37200023,8543.184089,6
1318,5,13.37200023,8014.586506,6
1318,6,13.37200023,8915.88079,6
1318,7,13.37200023,8377.014726,6
1318,8,13.37200023,8104.832051,6
1318,9,13.37200023,8504.119375,6
1318,10,13.37200023,8573.273582,6
1318,11,13.37200023,8492.182245,6
1318,12,13.37200023,7758.148662,6
1318,13,13.37200023,8861.73805,6
1318,14,13.37200023,7661.223,6
1318,15,13.37200023,6560.774508,6
1319,1,19.81626058,10478.6344,3
1319,2,19.81626058,9867.640746,3
1319,3,19.81626058,10202.13912,3
1319,4,19.81626058,10301.52463,3
1319,5,19.81626058,9603.199407,3
1319,6,19.81626058,10658.21732,3
1319,7,19.81626058,10170.93942,3
1319,8,19.81626058,9647.588032,3
1319,9,19.81626058,10242.07585,3
1319,10,19.81626058,10212.64579,3
1319,11,19.81626058,10311.11868,3
1319,12,19.81626058,9312.177038,3
1319,13,19.81626058,10635.11039,3
1319,14,19.81626058,9340.426117,3
1319,15,19.81626058,7766.508713,3
1320,1,19.09323652,8665.308524,3
1320,2,19.09323652,7765.388514,3
1320,3,19.09323652,8132.110046,3
1320,4,19.09323652,8207.070847,3
1320,5,19.09323652,7781.553461,3
1320,6,19.09323652,8699.466561,3
1320,7,19.09323652,8065.231719,3
1320,8,19.09323652,7895.711498,3
1320,9,19.09323652,8159.791138,3
1320,10,19.09323652,8107.862625,3
1320,11,19.09323652,8226.669465,3
1320,12,19.09323652,7403.315785,3
1320,13,19.09323652,8585.308524,3
1320,14,19.09323652,7403.315785,3
1320,15,19.09323652,6430.040502,3
1321,1,19.90247784,8846.817822,4
1321,2,19.90247784,7499.285849,4
1321,3,19.90247784,7770.344374,4
1321,4,19.90247784,7815.520795,4
1321,5,19.90247784,7183.050904,4
1321,6,19.90247784,8086.57932,4
1321,7,19.90247784,7454.109429,4
1321,8,19.90247784,7318.580166,4
1321,9,19.90247784,7770.344374,4
1321,10,19.90247784,7905.873637,4
1321,11,19.90247784,7589.638691,4
1321,12,19.90247784,7092.698062,4
1321,13,19.90247784,7996.226478,4
1321,14,19.90247784,7228.227325,4
1321,15,19.90247784,5918.111122,4
1322,1,15.78880882,5737.12641,2
1322,2,15.78880882,5177.151675,2
1322,3,15.78880882,5471.350234,2
1322,4,15.78880882,5462.927852,2
1322,5,15.78880882,5168.729293,2
1322,6,15.78880882,5800.281646,2
1322,7,15.78880882,5358.194999,2
1322,8,15.78880882,5263.462146,2
1322,9,15.78880882,5431.350234,2
1322,10,15.78880882,5482.927852,2
1322,11,15.78880882,5484.505469,2
1322,12,15.78880882,4947.685969,2
1322,13,15.78880882,5727.12641,2
1322,14,15.78880882,4937.685969,2
1322,15,15.78880882,4284.555999,2
1323,1,30.66291468,32554.0564,6
1323,2,30.66291468,31001.42175,6
1323,3,30.66291468,31651.3137,6
1323,4,30.66291468,31653.51829,6
1323,5,30.66291468,30500.06178,6
1323,6,30.66291468,33143.3683,6
1323,7,30.66291468,30933.0272,6
1323,8,30.66291468,30777.69817,6
1323,9,30.66291468,31640.00477,6
1323,10,30.66291468,32012.42645,6
1323,11,30.66291468,31318.84438,6
1323,12,30.66291468,29156.22507,6
1323,13,30.66291468,33127.68306,6
1323,14,30.66291468,29043.61486,6
1323,15,30.66291468,24182.50217,6
1324,1,22.76120834,14815.09244,5
1324,2,22.76120834,14258.84381,5
1324,3,22.76120834,14067.59829,5
1324,4,22.76120834,14498.44522,5
1324,5,22.76120834,14218.41788,5
1324,6,22.76120834,14856.37024,5
1324,7,22.76120834,14330.83313,5
1324,8,22.76120834,14166.17523,5
1324,9,22.76120834,13980.83807,5
1324,10,22.76120834,14805.06017,5
1324,11,22.76120834,14061.68993,5
1324,12,22.76120834,13073.74251,5
1324,13,22.76120834,15299.03388,5
1324,14,22.76120834,13464.16351,5
1324,15,22.76120834,10790.30012,5
1325,1,27.7100415,15074.93633,3
1325,2,27.7100415,13712.19791,3
1325,3,27.7100415,14243.63509,3
1325,4,27.7100415,14342.08279,3
1325,5,27.7100415,13556.48596,3
1325,6,27.7100415,14840.86354,3
1325,7,27.7100415,14224.04488,3
1325,8,27.7100415,13821.19391,3
1325,9,27.7100415,14283.06384,3
1325,10,27.7100415,14357.6487,3
1325,11,27.7100415,14348.35846,3
1325,12,27.7100415,13012.0008,3
1325,13,27.7100415,15004.60587,3
1325,14,27.7100415,13173.98842,3
1325,15,27.7100415,11069.12445,3
1326,1,20.51044666,21893.07441,7
1326,2,20.51044666,20764.64675,7
1326,3,20.51044666,21180.53269,7
1326,4,20.51044666,21330.10034,7
1326,5,20.51044666,20407.63205,7
1326,6,20.51044666,21891.25093,7
1326,7,20.51044666,20794.0972,7
1326,8,20.51044666,20738.94436,7
1326,9,20.51044666,20855.80341,7
1326,10,20.51044666,21741.46555,7
1326,11,20.51044666,20932.40724,7
1326,12,20.51044666,19437.73519,7
1326,13,20.51044666,21747.52918,7
1326,14,20.51044666,19861.44163,7
1326,15,20.51044666,15967.3989,7
1327,1,12.10266276,2932.696616,3
1327,2,12.10266276,2263.277961,3
1327,3,12.10266276,2331.040774,3
1327,4,12.10266276,2358.145899,3
1327,5,12.10266276,2181.962585,3
1327,6,12.10266276,2439.461275,3
1327,7,12.10266276,2263.277961,3
1327,8,12.10266276,2209.06771,3
1327,9,12.10266276,2344.593337,3
1327,10,12.10266276,2276.830524,3
1327,11,12.10266276,2290.383086,3
1327,12,12.10266276,2127.752334,3
1327,13,12.10266276,2412.35615,3
1327,14,12.10266276,2059.989521,3
1327,15,12.10266276,1775.385706,3
1328,1,14.12858788,5882.237152,3
1328,2,14.12858788,5396.450698,3
1328,3,14.12858788,5570.351346,3
1328,4,14.12858788,5602.73711,3
1328,5,14.12858788,5149.336419,3
1328,6,14.12858788,5797.051692,3
1328,7,14.12858788,5439.425642,3
1328,8,14.12858788,5266.907643,3
1328,9,14.12858788,5570.351346,3
1328,10,14.12858788,5687.92257,3
1328,11,14.12858788,5461.222225,3
1328,12,14.12858788,5072.593061,3
1328,13,14.12858788,5720.308334,3
1328,14,14.12858788,5006.438884,3
1328,15,14.12858788,4230.563207,3
1329,1,26.77055469,15867.07695,4
1329,2,26.77055469,14338.23862,4
1329,3,26.77055469,15164.54465,4
1329,4,26.77055469,15067.17395,4
1329,5,26.77055469,14512.40306,4
1329,6,26.77055469,15909.61876,4
1329,7,26.77055469,14921.38688,4
1329,8,26.77055469,14743.32225,4
1329,9,26.77055469,14994.28041,4
1329,10,26.77055469,14787.8384,4
1329,11,26.77055469,15223.2495,4
1329,12,26.77055469,13657.71966,4
1329,13,26.77055469,15707.07695,4
1329,14,26.77055469,13595.11461,4
1329,15,26.77055469,11828.99307,4
1330,1,17.18130297,20293.22498,8
1330,2,17.18130297,18528.36786,8
1330,3,17.18130297,19233.68319,8
1330,4,17.18130297,19326.0092,8
1330,5,17.18130297,18446.62887,8
1330,6,17.18130297,20218.00902,8
1330,7,17.18130297,19066.71185,8
1330,8,17.18130297,18847.57852,8
1330,9,17.18130297,19061.03948,8
1330,10,17.18130297,19361.6051,8
1330,11,17.18130297,19514.34937,8
1330,12,17.18130297,17513.89294,8
1330,13,17.18130297,20175.48345,8
1330,14,17.18130297,17856.3024,8
1330,15,17.18130297,14929.01531,8
1331,1,19.09799493,8437.353844,3
1331,2,19.09799493,7763.486333,3
1331,3,19.09799493,7970.931553,3
1331,4,19.09799493,8064.216011,3
1331,5,19.09799493,7406.33518,3
1331,6,19.09799493,8344.069385,3
1331,7,19.09799493,7918.081891,3
1331,8,19.09799493,7576.917417,3
1331,9,19.09799493,8017.573782,3
1331,10,19.09799493,8016.255973,3
1331,11,19.09799493,8037.132276,3
1331,12,19.09799493,7297.064042,3
1331,13,19.09799493,8225.019001,3
1331,14,19.09799493,7290.85661,3
1331,15,19.09799493,6084.366086,3
1332,1,18.21898053,6236.900294,3
1332,2,18.21898053,5332.305229,3
1332,3,18.21898053,5626.72699,3
1332,4,18.21898053,5692.154048,3
1332,5,18.21898053,5397.732287,3
1332,6,18.21898053,6019.289338,3
1332,7,18.21898053,5594.013461,3
1332,8,18.21898053,5495.872874,3
1332,9,18.21898053,5659.440519,3
1332,10,18.21898053,5528.586403,3
1332,11,18.21898053,5692.154048,3
1332,12,18.21898053,5136.024055,3
1332,13,18.21898053,5953.86228,3
1332,14,18.21898053,5136.024055,3
1332,15,18.21898053,4449.039945,3
1333,1,11.90392737,3003.832564,3
1333,2,11.90392737,2608.155832,3
1333,3,11.90392737,2702.426525,3
1333,4,11.90392737,2718.138307,3
1333,5,11.90392737,2592.44405,3
1333,6,11.90392737,2812.408999,3
1333,7,11.90392737,2686.714743,3
1333,8,11.90392737,2639.579396,3
1333,9,11.90392737,2702.426525,3
1333,10,11.90392737,2702.426525,3
1333,11,11.90392737,2733.850089,3
1333,12,11.90392737,2451.038011,3
1333,13,11.90392737,2875.256128,3
1333,14,11.90392737,2466.749793,3
1333,15,11.90392737,2136.802368,3
1334,1,23.01681085,14906.64558,4
1334,2,23.01681085,13595.5029,4
1334,3,23.01681085,14115.56586,4
1334,4,23.01681085,14223.39629,4
1334,5,23.01681085,13438.04242,4
1334,6,23.01681085,14863.76332,4
1334,7,23.01681085,13930.44588,4
1334,8,23.01681085,13658.48096,4
1334,9,23.01681085,14141.32905,4
1334,10,23.01681085,14065.93581,4
1334,11,23.01681085,14177.59577,4
1334,12,23.01681085,12884.55721,4
1334,13,23.01681085,14889.48961,4
1334,14,23.01681085,12837.80853,4
1334,15,23.01681085,11032.32917,4
1335,1,13.01374903,2866.381229,3
1335,2,13.01374903,2643.440467,3
1335,3,13.01374903,2786.759528,3
1335,4,13.01374903,2738.986508,3
1335,5,13.01374903,2595.667446,3
1335,6,13.01374903,2930.078589,3
1335,7,13.01374903,2691.213487,3
1335,8,13.01374903,2659.364807,3
1335,9,13.01374903,2723.062167,3
1335,10,13.01374903,2770.835188,3
1335,11,13.01374903,2754.910848,3
1335,12,13.01374903,2484.197065,3
1335,13,13.01374903,2882.305569,3
1335,14,13.01374903,2484.197065,3
1335,15,13.01374903,2165.710262,3
1336,1,13.3178203,5664.675675,4
1336,2,13.3178203,5286.921295,4
1336,3,13.3178203,5313.804546,4
1336,4,13.3178203,5355.085283,4
1336,5,13.3178203,5158.538806,4
1336,6,13.3178203,5482.332702,4
1336,7,13.3178203,5365.1217,4
1336,8,13.3178203,5202.089682,4
1336,9,13.3178203,5323.840963,4
1336,10,13.3178203,5536.875855,4
1336,11,13.3178203,5448.818243,4
1336,12,13.3178203,4905.358246,4
1336,13,13.3178203,5520.20823,4
1336,14,13.3178203,5139.601042,4
1336,15,13.3178203,4062.896675,4
1337,1,18.59589973,19358.14286,8
1337,2,18.59589973,17635.76785,8
1337,3,18.59589973,18744.91531,8
1337,4,18.59589973,18442.94336,8
1337,5,18.59589973,17615.21716,8
1337,6,18.59589973,19419.69117,8
1337,7,18.59589973,18303.54298,8
1337,8,18.59589973,18039.82329,8
1337,9,18.59589973,18602.2226,8
1337,10,18.59589973,18520.65084,8
1337,11,18.59589973,18230.15312,8
1337,12,18.59589973,16985.72736,8
1337,13,18.59589973,19091.89613,8
1337,14,18.59589973,16946.38553,8
1337,15,18.59589973,14399.8891,8
1338,1,10.01181678,3634.301308,2
1338,2,10.01181678,3303.946805,2
1338,3,10.01181678,3444.064972,2
1338,4,10.01181678,3464.088606,2
1338,5,10.01181678,3233.757736,2
1338,6,10.01181678,3634.230407,2
1338,7,10.01181678,3353.899537,2
1338,8,10.01181678,3293.828637,2
1338,9,10.01181678,3444.064972,2
1338,10,10.01181678,3494.159507,2
1338,11,10.01181678,3433.994072,2
1338,12,10.01181678,3143.710469,2
1338,13,10.01181678,3594.18314,2
1338,14,10.01181678,3093.592301,2
1338,15,10.01181678,2673.095996,2
1339,1,19.76212348,15972.82681,5
1339,2,19.76212348,14725.29438,5
1339,3,19.76212348,15395.43265,5
1339,4,19.76212348,15304.63596,5
1339,5,19.76212348,14688.54523,5
1339,6,19.76212348,15696.52016,5
1339,7,19.76212348,14784.03693,5
1339,8,19.76212348,14932.26339,5
1339,9,19.76212348,14879.51661,5
1339,10,19.76212348,15494.01641,5
1339,11,19.76212348,15120.95853,5
1339,12,19.76212348,13854.45631,5
1339,13,19.76212348,15811.26542,5
1339,14,19.76212348,14530.2856,5
1339,15,19.76212348,11416.34241,5
1340,1,18.86715177,13628.60342,5
1340,2,18.86715177,12312.07384,5
1340,3,18.86715177,12785.75052,5
1340,4,18.86715177,12860.08628,5
1340,5,18.86715177,12196.48104,5
1340,6,18.86715177,13306.10084,5
1340,7,18.86715177,12734.38782,5
1340,8,18.86715177,12125.37933,5
1340,9,18.86715177,12785.75052,5
1340,10,18.86715177,12994.92673,5
1340,11,18.86715177,12928.3521,5
1340,12,18.86715177,11610.20945,5
1340,13,18.86715177,13474.02001,5
1340,14,18.86715177,11707.51826,5
1340,15,18.86715177,9746.635049,5
1341,1,22.45733748,22679.69503,6
1341,2,22.45733748,20475.46294,6
1341,3,22.45733748,21462.38654,6
1341,4,22.45733748,21657.13056,6
1341,5,22.45733748,20363.19668,6
1341,6,22.45733748,22325.59471,6
1341,7,22.45733748,21087.79236,6
1341,8,22.45733748,20617.14602,6
1341,9,22.45733748,21562.38654,6
1341,10,22.45733748,21223.66593,6
1341,11,22.45733748,21459.32767,6
1341,12,22.45733748,19605.09463,6
1341,13,22.45733748,22456.04333,6
1341,14,22.45733748,19393.57424,6
1341,15,22.45733748,16639.33745,6
1734,1,37.29372461,25209.68459,4
1734,2,37.29372461,23061.86824,4
1734,3,37.29372461,23909.68255,4
1734,4,37.29372461,24096.28541,4
1734,5,37.29372461,22850.16807,4
1734,6,37.29372461,25215.90251,4
1734,7,37.29372461,23685.21746,4
1734,8,37.29372461,23182.20887,4
1734,9,37.29372461,23957.11051,4
1734,10,37.29372461,24067.64659,4
1734,11,37.29372461,24061.57725,4
1734,12,37.29372461,21869.48703,4
1734,13,37.29372461,25222.40439,4
1734,14,37.29372461,21685.94801,4
1734,15,37.29372461,18488.07943,4
1735,1,27.51920354,31855.9119,8
1735,2,27.51920354,28567.26406,8
1735,3,27.51920354,29532.92938,8
1735,4,27.51920354,29770.52251,8
1735,5,27.51920354,28493.9186,8
1735,6,27.51920354,30539.09062,8
1735,7,27.51920354,29393.88485,8
1735,8,27.51920354,28654.33224,8
1735,9,27.51920354,29335.83218,8
1735,10,27.51920354,29799.95974,8
1735,11,27.51920354,30020.47685,8
1735,12,27.51920354,26876.45815,8
1735,13,27.51920354,31284.71954,8
1735,14,27.51920354,27250.16422,8
1735,15,27.51920354,22449.3375,8
1736,1,26.245629,23572.69865,5
1736,2,26.245629,21693.15638,5
1736,3,26.245629,22986.08818,5
1736,4,26.245629,22571.00084,5
1736,5,26.245629,21616.54176,5
1736,6,26.245629,23503.36742,5
1736,7,26.245629,22142.25576,5
1736,8,26.245629,22238.10305,5
1736,9,26.245629,22311.22788,5
1736,10,26.245629,22828.04042,5
1736,11,26.245629,22860.22567,5
1736,12,26.245629,20568.96457,5
1736,13,26.245629,23210.30288,5
1736,14,26.245629,21301.96028,5
1736,15,26.245629,17237.75809,5
1737,1,22.0890546,28018.16453,8
1737,2,22.0890546,26217.04694,8
1737,3,22.0890546,26859.42968,8
1737,4,22.0890546,26900.26645,8
1737,5,22.0890546,25840.15361,8
1737,6,22.0890546,28036.96884,8
1737,7,22.0890546,26357.06122,8
1737,8,22.0890546,26126.88979,8
1737,9,22.0890546,26722.78778,8
1737,10,22.0890546,27483.45477,8
1737,11,22.0890546,26902.09803,8
1737,12,22.0890546,24607.6081,8
1737,13,22.0890546,27880.89122,8
1737,14,22.0890546,25180.12717,8
1737,15,22.0890546,20457.67809,8
1738,1,16.20402504,6201.312247,3
1738,2,16.20402504,5857.428581,3
1738,3,16.20402504,6082.94841,3
1738,4,16.20402504,5944.683043,3
1738,5,16.20402504,5909.696565,3
1738,6,16.20402504,6248.657781,3
1738,7,16.20402504,5861.199818,3
1738,8,16.20402504,5925.932725,3
1738,9,16.20402504,6127.779787,3
1738,10,16.20402504,6092.899175,3
1738,11,16.20402504,6011.930108,3
1738,12,16.20402504,5486.206777,3
1738,13,16.20402504,6257.351468,3
1738,14,16.20402504,5597.02814,3
1738,15,16.20402504,4630.427649,3
1739,1,10.2403689,3795.38361,4
1739,2,10.2403689,3320,4
1739,3,10.2403689,3470,4
1739,4,10.2403689,3450,4
1739,5,10.2403689,3280,4
1739,6,10.2403689,3610,4
1739,7,10.2403689,3390,4
1739,8,10.2403689,3340,4
1739,9,10.2403689,3440,4
1739,10,10.2403689,3500,4
1739,11,10.2403689,3470,4
1739,12,10.2403689,3120,4
1739,13,10.2403689,3620,4
1739,14,10.2403689,3140,4
1739,15,10.2403689,2650,4
1740,1,21.65334426,11715.40983,3
1740,2,21.65334426,10783.36544,3
1740,3,21.65334426,11174.92906,3
1740,4,21.65334426,11195.72957,3
1740,5,21.65334426,10548.17556,3
1740,6,21.65334426,11689.30851,3
1740,7,21.65334426,11195.72957,3
1740,8,21.65334426,10610.04093,3
1740,9,21.65334426,11217.28516,3
1740,10,21.65334426,11325.64964,3
1740,11,21.65334426,11132.81586,3
1740,12,21.65334426,10133.76511,3
1740,13,21.65334426,11694.85222,3
1740,14,21.65334426,10328.64521,3
1740,15,21.65334426,8531.319879,3
1741,1,19.7950567,5515.810524,2
1741,2,19.7950567,4911.958823,2
1741,3,19.7950567,5089.499503,2
1741,4,19.7950567,5119.089616,2
1741,5,19.7950567,4704.828029,2
1741,6,19.7950567,5296.630297,2
1741,7,19.7950567,5119.089616,2
1741,8,19.7950567,4793.598369,2
1741,9,19.7950567,5089.499503,2
1741,10,19.7950567,5148.67973,2
1741,11,19.7950567,5207.859957,2
1741,12,19.7950567,4645.647802,2
1741,13,19.7950567,5444.580864,2
1741,14,19.7950567,4704.828029,2
1741,15,19.7950567,3876.304854,2
1742,1,18.89159993,19992.55006,7
1742,2,18.89159993,18604.43886,7
1742,3,18.89159993,18620.56478,7
1742,4,18.89159993,18837.3689,7
1742,5,18.89159993,18190.26594,7
1742,6,18.89159993,19222.27886,7
1742,7,18.89159993,18660.07477,7
1742,8,18.89159993,18359.62222,7
1742,9,18.89159993,18460.8777,7
1742,10,18.89159993,19421.74874,7
1742,11,18.89159993,18678.0798,7
1742,12,18.89159993,17130.07075,7
1742,13,18.89159993,19460.02804,7
1742,14,18.89159993,17518.8224,7
1742,15,18.89159993,14134.41387,7
1743,1,19.35449636,14264.85295,5
1743,2,19.35449636,12744.23198,5
1743,3,19.35449636,13310.10926,5
1743,4,19.35449636,13404.5381,5
1743,5,19.35449636,12329.72335,5
1743,6,19.35449636,13906.13924,5
1743,7,19.35449636,13404.5381,5
1743,8,19.35449636,12601.00705,5
1743,9,19.35449636,13368.73187,5
1743,10,19.35449636,13394.21806,5
1743,11,19.35449636,13179.5829,5
1743,12,19.35449636,12140.37216,5
1743,13,19.35449636,13835.22253,5
1743,14,19.35449636,12206.8246,5
1743,15,19.35449636,10144.28763,5
1744,1,13.23953172,8673.375739,5
1744,2,13.23953172,7625.015875,5
1744,3,13.23953172,7992.121891,5
1744,4,13.23953172,8006.793427,5
1744,5,13.23953172,7777.211802,5
1744,6,13.23953172,8296.248711,5
1744,7,13.23953172,7823.774711,5
1744,8,13.23953172,7909.858738,5
1744,9,13.23953172,7806.847073,5
1744,10,13.23953172,7918.42613,5
1744,11,13.23953172,8054.616904,5
1744,12,13.23953172,7236.8081,5
1744,13,13.23953172,8316.574086,5
1744,14,13.23953172,7483.655446,5
1744,15,13.23953172,6062.536794,5
1745,1,19.72977864,23069.95938,7
1745,2,19.72977864,21002.02742,7
1745,3,19.72977864,22094.29163,7
1745,4,19.72977864,21820.13177,7
1745,5,19.72977864,20991.80037,7
1745,6,19.72977864,22834.27799,7
1745,7,19.72977864,21609.17372,7
1745,8,19.72977864,21352.19907,7
1745,9,19.72977864,21634.88471,7
1745,10,19.72977864,21943.25219,7
1745,11,19.72977864,22171.75931,7
1745,12,19.72977864,19809.68198,7
1745,13,19.72977864,22863.25667,7
1745,14,19.72977864,20065.41384,7
1745,15,19.72977864,16882.88976,7
1746,1,21.48861836,16823.42632,5
1746,2,21.48861836,15763.06179,5
1746,3,21.48861836,16715.90824,5
1746,4,21.48861836,16077.3038,5
1746,5,21.48861836,16088.34573,5
1746,6,21.48861836,17077.61157,5
1746,7,21.48861836,15730.72975,5
1746,8,21.48861836,16265.52071,5
1746,9,21.48861836,16378.1019,5
1746,10,21.48861836,16256.33689,5
1746,11,21.48861836,16751.58739,5
1746,12,21.48861836,15058.42303,5
1746,13,21.48861836,16578.20645,5
1746,14,21.48861836,15474.68621,5
1746,15,21.48861836,12497.73906,5
1747,1,11.39175504,2765.519548,4
1747,2,11.39175504,1650,4
1747,3,11.39175504,1700,4
1747,4,11.39175504,1720,4
1747,5,11.39175504,1640,4
1747,6,11.39175504,1840,4
1747,7,11.39175504,1720,4
1747,8,11.39175504,1680,4
1747,9,11.39175504,1710,4
1747,10,11.39175504,1740,4
1747,11,11.39175504,1730,4
1747,12,11.39175504,1560,4
1747,13,11.39175504,1810,4
1747,14,11.39175504,1590,4
1747,15,11.39175504,1360,4
1748,1,16.51062913,19687.75,9
1748,2,16.51062913,17616.57271,9
1748,3,16.51062913,18321.96999,9
1748,4,16.51062913,18379.06597,9
1748,5,16.51062913,17217.0332,9
1748,6,16.51062913,19066.05384,9
1748,7,16.51062913,18050.8515,9
1748,8,16.51062913,17449.39326,9
1748,9,16.51062913,18321.96999,9
1748,10,16.51062913,18462.40476,9
1748,11,16.51062913,18148.85535,9
1748,12,16.51062913,16707.84643,9
1748,13,16.51062913,19055.05367,9
1748,14,16.51062913,16852.26844,9
1748,15,16.51062913,13944.10641,9
1749,1,17.51455411,21159.52557,8
1749,2,17.51455411,19415.70901,8
1749,3,17.51455411,20046.17914,8
1749,4,17.51455411,20183.98944,8
1749,5,17.51455411,19136.85422,8
1749,6,17.51455411,21224.83909,8
1749,7,17.51455411,19914.21469,8
1749,8,17.51455411,19443.86544,8
1749,9,17.51455411,20067.06834,8
1749,10,17.51455411,20273.91937,8
1749,11,17.51455411,20217.72833,8
1749,12,17.51455411,18313.25178,8
1749,13,17.51455411,21175.56948,8
1749,14,17.51455411,18338.37574,8
1749,15,17.51455411,15596.14033,8
1750,1,16.27664698,5873.329241,2
1750,2,16.27664698,5403.846797,2
1750,3,16.27664698,5655.617458,2
1750,4,16.27664698,5612.902889,2
1750,5,16.27664698,5314.842606,2
1750,6,16.27664698,5902.307482,2
1750,7,16.27664698,5585.430233,2
1750,8,16.27664698,5431.319454,2
1750,9,16.27664698,5674.434424,2
1750,10,16.27664698,5678.009477,2
1750,11,16.27664698,5621.55858,2
1750,12,16.27664698,5078.313858,2
1750,13,16.27664698,5900.801897,2
1750,14,16.27664698,5148.501083,2
1750,15,16.27664698,4307.196078,2
1751,1,14.15296175,4065.058232,3
1751,2,14.15296175,3728.174953,3
1751,3,14.15296175,3840.469379,3
1751,4,14.15296175,3862.928265,3
1751,5,14.15296175,3728.174953,3
1751,6,14.15296175,3997.681576,3
1751,7,14.15296175,3840.469379,3
1751,8,14.15296175,3773.092724,3
1751,9,14.15296175,3862.928265,3
1751,10,14.15296175,3885.38715,3
1751,11,14.15296175,3930.30492,3
1751,12,14.15296175,3503.586101,3
1751,13,14.15296175,4087.517117,3
1751,14,14.15296175,3526.044986,3
1751,15,14.15296175,2919.655084,3
1752,1,31.96729672,11636.09601,2
1752,2,31.96729672,10677.0771,2
1752,3,31.96729672,10996.75007,2
1752,4,31.96729672,11060.68467,2
1752,5,31.96729672,10208.64274,2
1752,6,31.96729672,11444.29223,2
1752,7,31.96729672,10759.38799,2
1752,8,31.96729672,10421.33873,2
